PRODUCT_PHR,Fault_Category,Part_Category
TC73/78,OTHER,SCAN ENGINE ASSEMBLY
TC73/78,DAMAGE,VENT
TC53e/58e,KEYBOARD,KEY SWITCH
TC22/27,MEMORY,DISPLAY + TP
TC22/27,OTHER,BRACKET
TC52 Aslan,ACCESSORIES,HOUSING
ET40/45,NFF,MINOR COMPONENT
MC93,BATTERY,KEYPAD
MC93,FF/DCN,KEYPAD
TC52/57 Lightning,WEAR & TEAR,BOTTOM COVER
TC52/57 Lightning,WEAR & TEAR,TOP COVER
TC58,OTHER,GASKET
TC73/78,TRIGGER,KEYPAD
L10AX Windows,AUDIO,DEFECTIVE SPEAKER
TC22/27,WEAR & TEAR,CAMERA
TC21/26,COMMUNICATION,DISPLAY + TP
TC52/57 Mufasa,SCANNER,KEY BUTTON
TC58,DAMAGE,FLASH
L10AX Windows,WEAR & TEAR,DOOR
L10 Android,MEMORY,MAIN BOARD
L10AX Windows,WEAR & TEAR,THERMAL MODULE
VC83,TOUCH PANEL,MAIN BOARD
MC93,DAMAGE,HEATSINK
TC22/27,TRIGGER,SCAN ENGINE ASSEMBLY
TC22/27,OTHER,DISPLAY
TC22/27,OTHER,PORT - USB
TC72,DAMAGE,DISPLAY
ET80/85,COMMUNICATION,CABLE
L10 Android,POWER,HOUSING
TC22/27,CRADLE,SUB BOARD
TC58,DAMAGE,GASKET
TC73/78,SENSOR,MAIN BOARD
TC73/78,COMMUNICATION,ANTENNA
RS51,SCANNER,FLEX STRIP
WS50,TOUCH PANEL,MAIN BOARD
TC21/26,ACCESSORIES,CAMERA
TC53,FF/DCN,KEY BUTTON
TC53e/58e,OTHER,BEZEL
ET60/65,BATTERY,BATTERY
L10AX Windows,WEAR & TEAR,LENS
VC83,DAMAGE,FLEX STRIP
EC50/55,SCANNER,ADHESIVE
TC58,OTHER,LED DIODE
TC58,FF/DCN,FLEX STRIP
TC58,LED,DISPLAY + TP
TC53e/58e,DAMAGE,ANTENNA
TC53e/58e,DAMAGE,LABEL
TC53e/58e,DAMAGE,MAIN BOARD
TC53e/58e,DAMAGE,SCAN ENGINE ASSEMBLY
TC53e/58e,AUDIO,DEFECTIVE SPEAKER
ET80/85,SCANNER,MAIN BOARD
WS50,DAMAGE,KEYPAD
TC58,WEAR & TEAR,LABELS
TC58,DAMAGE,SD CARD DOOR
TC77,SCANNER,KAPTON TAPE
TC53e/58e,OTHER,FLEX STRIP
TC53e/58e,POWER,HOUSING
TC22/27,COMMUNICATION,SCAN ENGINE ASSEMBLY
TC22/27,DISPLAY,MESH
TC52 Aslan,ACCESSORIES,END CAP
TC73/78,KEYBOARD,KEYPAD
MC94,WEAR & TEAR,BRACKET
MC94,WEAR & TEAR,FLEX STRIP
MC94,POWER,FLEX STRIP
TC53e/58e,FF/DCN,CONNECTOR
TC77,WEAR & TEAR,SCAN BOARD
VC83,TRIGGER,HOUSING + TP
TC21/26,FF/DCN,BUTTON CAP
TC52/57 Lightning,OTHER,MEMBRANE
TC73/78,AUDIO,FLEX STRIP
TC73/78,OTHER,"HOUSING, MIDDLE FRAME"
TC53e/58e,SCANNER,SCAN BOARD
TC53e/58e,DAMAGE,ADHESIVE
TC53e/58e,DAMAGE,CAMERA
TC53e/58e,DAMAGE,CAMERA MODULE
TC53e/58e,DAMAGE,BAFFLE
TC53e/58e,DAMAGE,GASKET
TC58,KEYBOARD,POWER BUTTON ASSEMBLY
TC22/27,AUDIO,PAD
TC58,OTHER,LABELS
TC58,OTHER,SD CARD DOOR
TC53e/58e,ACCESSORIES,DOOR
VC83,OTHER,COVER
VC83,OTHER,MYLAR
L10AX Windows,OTHER,OPTION BOARD
TC22/27,OTHER,CAMERA MODULE
TC22/27,POWER,ADHESIVE
MC94,DAMAGE,CAMERA
MC94,DAMAGE,CAMERA MODULE
MC94,DAMAGE,SPEAKER
MC94,DAMAGE,BEZEL
MC94,DAMAGE,HEATSINK
MC94,DAMAGE,HOLDER
MC94,DAMAGE,SCAN ENGINE ASSEMBLY
TC53e/58e,OTHER,HOUSING
TC53e/58e,DISPLAY,SCAN ENGINE
TC53e/58e,OTHER,BAFFLE
MC3300AX,WEAR & TEAR,TOUCH PANEL
MC93,MEMORY,COVER
TC52 Aslan,FF/DCN,MEMBRANE
TC53,ACCESSORIES,DOOR
VC83,,MAIN BOARD
MC93,OTHER,HEATSINK
MC93,OTHER,RUBBER
MC93,OTHER,SCAN ENGINE
TC53,FF/DCN,HOUSING
TC73/78,BATTERY,FLEX STRIP
TC73/78,POWER,KEYPAD
WS50,BATTERY,SUPERCAP
TC21/26,AUDIO,DISPLAY + TP
TC22/27,DISPLAY,FRAME
TC22/27,TRIGGER,DISPLAY + TP
TC22/27,WEAR & TEAR,SUB BOARD
TC52/57 Lightning,SCANNER,WINDOW / LENS
TC52/57 Lightning,OTHER,OVERLAY
MC94,COMMUNICATION,FLEX STRIP
ET60/65,CAMERA,MAIN BOARD
EC50/55,WEAR & TEAR,LABEL
MC94,SOFTWARE,
L10AX Windows,OTHER,ANTENNA
TC52/57 Lightning,OTHER,MYLAR
TC58,COMMUNICATION,HOUSING
TC73/78,OTHER,PLUG
L10 Android,CABLE,CABLE
WS50,SCANNER,MINOR COMPONENT
TC22/27,SOFTWARE,ADHESIVE
TC73/78,WEAR & TEAR,MAIN BOARD
MC94,TOUCH PANEL,FRAME
TC53e/58e,ACCESSORIES,SCREW
ET60/65,BATTERY,ADHESIVE
ET60/65,BATTERY,MAIN BOARD
MC93,WEAR & TEAR,LATCH
TC22/27,CAMERA,ADHESIVE
TC52/57 Mufasa,CRADLE,FLEX STRIP
TC52/57 Mufasa,FF/DCN,DISPLAY
ET40/45,OTHER,BUTTON CAP
ET60/65,COMMUNICATION,COVER
VC83,WEAR & TEAR,PLUG
WS50,DISPLAY,MAIN BOARD
TC22/27,DAMAGE,IO BOARD
TC22/27,OTHER,SUB BOARD
TC22/27,WEAR & TEAR,MESH
TC58,OTHER,BAFFLE
TC21/26,FF/DCN,TOUCH PANEL
TC52/57 Lightning,OTHER,SD CARD DOOR
TC58,OTHER,SCAN ENGINE
TC77,TRIGGER,SCAN ENGINE
MC3300AX,COMMUNICATION,FLEX STRIP
TC21/26,POWER,RUBBER
TC53,CRADLE,MAIN BOARD
ET60/65,DAMAGE,FRAME
ET60/65,DAMAGE,HOUSING
ET60/65,POWER,COMPONENT REPLACED
EC50/55,OTHER,FLEX STRIP
TC53e/58e,CRADLE,HOUSING
TC52/57 Mufasa,DAMAGE,HOLDER
TC73/78,KEYBOARD,BEZEL
VC83,WEAR & TEAR,COAX CABLE
WS50,DAMAGE,SUPERCAP
WS50,SCANNER,BAFFLE
TC22/27,CABLE,HOUSING
TC52/57 Lightning,OTHER,PORT - USB
TC58,OTHER,SEAL
TC58,FF/DCN,"HOUSING, MIDDLE FRAME"
TC77,CAMERA,HOUSING + TP + DISPLAY
MC94,AUDIO,MAIN BOARD
PS30,WEAR & TEAR,MINOR COMPONENT
VC83,DISPLAY,FRAME
TC52/57 Lightning,SENSOR,GRILL
TC58,DAMAGE,"HOUSING, MIDDLE FRAME"
TC73/78,DAMAGE,KEYPAD
L10AX Windows,FF/DCN,ANTENNA
RS51,FF/DCN,LABEL
RS51,DAMAGE,RUBBER
RS51,FF/DCN,HOUSING
TC52 Aslan,DAMAGE,COVER
TC58,FF/DCN,HOUSING - MIDDLE FRAME
TC58,POWER,DISPLAY + TP
TC72,POWER,CONNECTOR
TC73/78,CAMERA,FLEX STRIP
ET80/85,POWER,BOTTOM HOUSING
ET80/85,WEAR & TEAR,CONNECTOR
L10 Android,CAMERA,CONNECTOR
TC52/57 Lightning,COMMUNICATION,FLEX STRIP
TC52/57 Mufasa,POWER,PORT - USB
TC22/27,SCANNER,TAPE
TC52/57 Mufasa,OTHER,OVERLAY
PS30,,MAIN BOARD
ET40/45,KEYBOARD,SUB BOARD
TC22/27,TRIGGER,SIM TRAY
TC53,KEYBOARD,CONNECTOR
TC58,AUDIO,HOUSING
TC73/78,DISPLAY,FLEX STRIP
ET60/65,DAMAGE,MAIN SEAL
ET60/65,COMMUNICATION,DISPLAY GASKET
L10AX Windows,AUDIO,SPEAKER MESH
RS5000,ACCESSORIES,TRIGGER BOARD
TC52 Aslan,DAMAGE,PLUG
MC93,FF/DCN,KAPTON TAPE
MC93,DISPLAY,HOUSING
TC52/57 Lightning,CRADLE,PORT - USB
TC58,AUDIO,FLASH
TC53e/58e,FF/DCN,HOUSING - MIDDLE FRAME
VC83,DISPLAY,HOUSING + TP
RS51,ACCESSORIES,OVERLAY
MC93,AUDIO,RUBBER
TC52/57 Lightning,WEAR & TEAR,WINDOW / LENS
ET40/45,WEAR & TEAR,MYLAR
L10AX Windows,BATTERY,CONNECTOR
TC52/57 Mufasa,AUDIO,SPONGE
TC58,TRIGGER,CAMERA
TC77,FF/DCN,FLEX STRIP
TC77,ACCESSORIES,KEY BUTTON
TC77,ACCESSORIES,ANTENNA
ET80/85,WEAR & TEAR,FRAME
ET80/85,WEAR & TEAR,HOUSING
L10 Windows,BATTERY,MINOR COMPONENT
RS5000,DAMAGE,COVER
RS5000,SCANNER,HOLDER
RS5000,WEAR & TEAR,SCREW
EC50/55,DISPLAY,ADHESIVE
EC50/55,DISPLAY,RUBBER BOOT
MC3300AX,DISPLAY,HOUSING + TP
TC21/26,DAMAGE,TOUCH PANEL
TC22/27,OTHER,LABELS
TC73/78,POWER,ADHESIVE
TC73/78,POWER,SEAL
PS30,TOUCH PANEL,DISPLAY
TC53e/58e,TOUCH PANEL,TOUCH PANEL
TC53e/58e,WEAR & TEAR,KEY BUTTON
TC52/57 Mufasa,OTHER,SCAN BOARD
TC73/78,SCANNER,SEAL
TC73/78,FF/DCN,BEZEL
PS30,SCANNER,HOUSING
PS30,LED,FLEX STRIP
WT63,DISPLAY,FLEX STRIP
TC22/27,OTHER,LABEL
TC58,KEYBOARD,HOUSING
TC77,SCANNER,RUBBER
TC73/78,SCANNER,KEYPAD
L10 Android,,MAIN BOARD
RS51,DAMAGE,WINDOW / LENS
RS51,DAMAGE,MAIN BOARD
MC93,TOUCH PANEL,HOUSING
TC22/27,OTHER,FRAME
TC22/27,FF/DCN,MINOR COMPONENT
TC52/57 Mufasa,LED,MINOR COMPONENT
TC73/78,TRIGGER,BEZEL
L10AX Windows,WEAR & TEAR,ANTENNA
L10AX Windows,WEAR & TEAR,LABELS
TC21/26,OTHER,RETURN UNREPAIRED
TC52/57 Mufasa,SCANNER,WINDOW / LENS
TC73/78,SCANNER,KEY BUTTON
PS30,POWER,MAIN BOARD
PS30,WEAR & TEAR,DISPLAY
ET40/45,,MAIN BOARD
ET40/45,DAMAGE,MINOR COMPONENT
ET40/45,DAMAGE,SCREW
ET40/45,DAMAGE,SCAN ENGINE
MC3300AX,WEAR & TEAR,BAFFLE
MC93,OTHER,LABEL
TC22/27,FF/DCN,TAPE
TC22/27,,MESH
TC52 Aslan,ACCESSORIES,KEY BUTTON
TC52/57 Lightning,WEAR & TEAR,SD CARD DOOR
TC52/57 Lightning,WEAR & TEAR,CAMERA MODULE
TC52/57 Lightning,SOFTWARE,CAMERA
VC83,WEAR & TEAR,MAIN BOARD
TC22/27,FF/DCN,FLEX STRIP
TC52 Aslan,AUDIO,ADHESIVE
TC52 Aslan,WEAR & TEAR,TRIGGER
TC53e/58e,CRADLE,MAIN BOARD
ET60/65,POWER,FLEX STRIP
VC83,WEAR & TEAR,IO BOARD
TC58,KEYBOARD,SCAN ENGINE
MC94,COMMUNICATION,MAIN BOARD
MC94,WEAR & TEAR,BEZEL
MC93,OTHER,DISPLAY
MC93,OTHER,MAIN BOARD
TC22/27,FF/DCN,ADHESIVE
ET60/65,BATTERY,BACKUP BATTERY
L10AX Windows,TOUCH PANEL,HOUSING
TC52/57 Mufasa,WEAR & TEAR,SCREW
MC93,NFF,KEYBOARD
TC52/57 Mufasa,CAMERA,SOFTWARE
TC21/26,NFF,SCAN ENGINE
L10 Windows,KEYBOARD,HOUSING + TP + DISPLAY
L10 Android,SENSOR,MAIN BOARD
L10 Android,POWER,SOFTWARE
TC21/26,WEAR & TEAR,LABEL
L10AX Windows,POWER,LAN BOARD
L10AX Windows,POWER,POWER BOARD
MC93,WEAR & TEAR,OVERLAY
TC52/57 Mufasa,SCANNER,LABEL
TC72,ACCESSORIES,ACCESSORY
TC72,WEAR & TEAR,IO BOARD
TC72,WEAR & TEAR,ACCESSORY
TC52/57 Lightning,POWER,LABEL
ET40/45,POWER,LABEL
VC83,WEAR & TEAR,LABEL
L10 Windows,DISPLAY,DISPLAY + TP
MC3300AX,WEAR & TEAR,SEAL
TC52 Aslan,POWER,CAMERA
TC52 Aslan,WEAR & TEAR,FRAME
L10 Android,WEAR & TEAR,LABELS
TC52/57 Mufasa,FF/DCN,TAPE
L10AX Windows,WEAR & TEAR,LABEL
TC52 Aslan,FF/DCN,TAPE
ET40/45,TRIGGER,HOUSING
TC52/57 Mufasa,TRIGGER,CAMERA
TC52/57 Mufasa,BATTERY,SUPERCAP
TC52/57 Mufasa,WEAR & TEAR,FLEX STRIP
TC52/57 Lightning,CAMERA,TAPE
TC72,WEAR & TEAR,PLUG
MC93,TRIGGER,TOUCH PANEL
RS51,WEAR & TEAR,OVERLAY
RS51,WEAR & TEAR,ANTENNA
TC52 Aslan,WEAR & TEAR,DOOR
TC52 Aslan,POWER,LABEL
L10 Android,WEAR & TEAR,COMPONENT REPLACED
TC52 Aslan,WEAR & TEAR,SCAN ENGINE ASSEMBLY
VC83,DAMAGE,POWER BOARD
ET80/85,WEAR & TEAR,LABEL
ET80/85,DISPLAY,FRAME
TC72,SOFTWARE,ACCESSORY
ET80/85,TOUCH PANEL,BOTTOM HOUSING
ET60/65,OTHER,SCRAP
WS50,OTHER,SCRAP
TC21/26,CRADLE,CONNECTOR
TC72,WEAR & TEAR,SHIELD
ET80/85,WEAR & TEAR,BOTTOM HOUSING
ET40/45,SCANNER,BRACKET
TC52 Aslan,WEAR & TEAR,RECEIVER
ET40/45,WEAR & TEAR,ANTENNA
TC72,WEAR & TEAR,COVER
VC83,POWER,DISPLAY TRANSITION BOARD
TC52 Aslan,DISPLAY,DOOR
RS51,TRIGGER,MAIN BOARD
TC52/57 Lightning,AUDIO,RUBBER
TC21/26,TRIGGER,FLEX STRIP
TC21/26,KEYBOARD,ADHESIVE
TC52/57 Lightning,DISPLAY,RUBBER
TC21/26,DAMAGE,END CAP
TC21/26,BATTERY,HOUSING
TC52/57 Mufasa,ACCESSORIES,DOOR
TC21/26,FF/DCN,ADHESIVE
TC52/57 Lightning,POWER,SUPERCAP
ET80/85,WEAR & TEAR,ANTENNA
ET80/85,WEAR & TEAR,CABLE
ET80/85,WEAR & TEAR,BATTERY DOOR
ET80/85,WEAR & TEAR,CAMERA
TC52/57 Lightning,WEAR & TEAR,SCREW
TC21/26,FF/DCN,DISPLAY + TP
RS51,WEAR & TEAR,FLEX STRIP
MC93,FF/DCN,ADHESIVE
TC52/57 Mufasa,OTHER,RETURN UNREPAIRED
TC52/57 Mufasa,ACCESSORIES,RUBBER
TC52/57 Mufasa,AUDIO,MYLAR
TC52/57 Lightning,FF/DCN,ADHESIVE
TC21/26,POWER,WHOLE UNIT
TC21/26,SCANNER,WHOLE UNIT
L10 Android,BATTERY,WHOLE UNIT
VC83,POWER,WHOLE UNIT
TC52/57 Lightning,DAMAGE,WHOLE UNIT
TC72,DAMAGE,WHOLE UNIT
L10AX Windows,DAMAGE,WHOLE UNIT
ET80/85,POWER,WHOLE UNIT
TC52/57 Mufasa,POWER,WHOLE UNIT
TC58,DAMAGE,WHOLE UNIT
RS5000,POWER,WHOLE UNIT
MC93,DAMAGE,WHOLE UNIT
TC22/27,DAMAGE,WHOLE UNIT
TC52/57 Mufasa,TOUCH PANEL,WHOLE UNIT
TC52/57 Mufasa,DAMAGE,WHOLE UNIT
MC93,CABLE,CABLE
MC93,POWER,POWER SUPPLY
VC83,BATTERY,MAIN BOARD
MC3300AX,DAMAGE,WHOLE UNIT
MC93,OTHER,BATTERY
TC52/57 Mufasa,DISPLAY,WHOLE UNIT
TC22/27,SOFTWARE,WHOLE UNIT
MC94,POWER,WHOLE UNIT
L10AX Windows,POWER,WHOLE UNIT
TC22/27,POWER,WHOLE UNIT
TC72,BATTERY,BATTERY
TC22/27,LOCKUP,WHOLE UNIT
ET40/45,TOUCH PANEL,WHOLE UNIT
TC22/27,SCANNER,WHOLE UNIT
L10AX Windows,OTHER,WHOLE UNIT
MC3300AX,DAMAGE,EXIT WINDOW
MC3300AX,FF/DCN,SOFTWARE
MC3300AX,DAMAGE,TOUCH PANEL
TC52/57 Lightning,SCANNER,KEY BUTTON
TC58,FF/DCN,SOFTWARE
TC58,OTHER,WHOLE UNIT
RS51,OTHER,WHOLE UNIT
RS51,WEAR & TEAR,CABLE
RS51,WEAR & TEAR,POWER SUPPLY
MC3300AX,TOUCH PANEL,ADHESIVE
MC3300AX,WEAR & TEAR,GASKET
RS51,WEAR & TEAR,CRADLE
TC52/57 Lightning,FF/DCN,DEFECTIVE SPEAKER
MC3300AX,WEAR & TEAR,ANTENNA
TC77,WEAR & TEAR,HOLDER
MC3300AX,OTHER,WHOLE UNIT
TC22/27,OTHER,WHOLE UNIT
MC93,OTHER,WHOLE UNIT
TC77,OTHER,WHOLE UNIT
TC72,WEAR & TEAR,HOLDER
L10 Android,OTHER,WHOLE UNIT
MC3300AX,SCANNER,SCAN ENGINE
L10 Android,FF/DCN,SOFTWARE
L10 Android,WEAR & TEAR,HOUSING + TP + DISPLAY
L10 Windows,ACCESSORIES,CABLE
L10 Windows,ACCESSORIES,POWER SUPPLY
MC3300AX,DAMAGE,COVER
TC58,TOUCH PANEL,ADHESIVE
MC3300AX,BATTERY,BATTERY
ET40/45,FF/DCN,SOFTWARE
TC53,OTHER,WHOLE UNIT
MC3300AX,WEAR & TEAR,ADHESIVE
TC77,DAMAGE,LABEL
TC52/57 Lightning,POWER,WHOLE UNIT
RS51,NFF,TRIGGER
MC93,KEYBOARD,ADHESIVE
TC21/26,COMMUNICATION,WHOLE UNIT
TC53,DISPLAY,ADHESIVE
TC21/26,SOFTWARE,WHOLE UNIT
MC93,POWER,WHOLE UNIT
L10 Android,SCANNER,SCAN ENGINE
L10 Android,SCANNER,SOFTWARE
TC53,SCANNER,ADHESIVE
TC21/26,COMMUNICATION,ADHESIVE
TC58,COMMUNICATION,WHOLE UNIT
TC21/26,WEAR & TEAR,WHOLE UNIT
TC53,TOUCH PANEL,ADHESIVE
TC22/27,TOUCH PANEL,WHOLE UNIT
MC3300AX,LED,WHOLE UNIT
TC22/27,DISPLAY,ADHESIVE
TC77,POWER,WHOLE UNIT
TC21/26,TOUCH PANEL,HOUSING
TC21/26,WEAR & TEAR,FRAME
TC21/26,SOFTWARE,FIRMWARE
TC21/26,POWER,RECEIVER
TC53,DAMAGE,WHOLE UNIT
TC21/26,TOUCH PANEL,WHOLE UNIT
TC21/26,SCANNER,KEY BUTTON
TC22/27,DISPLAY,WHOLE UNIT
MC93,KEYBOARD,HOLDER
TC21/26,DISPLAY,FOIL
TC21/26,DISPLAY,TAPE
TC73/78,3RD PARTY REPAIR,UNIT REPAIRED
MC93,SCANNER,WHOLE UNIT
MC3300AX,DISPLAY,STOPPER
MC3300AX,DISPLAY,TAPE
TC21/26,DISPLAY,WHOLE UNIT
L10AX Windows,POWER,SWAP UNIT
L10AX Windows,POWER,STYLUS
L10AX Windows,DAMAGE,SWAP UNIT
ET40/45,3RD PARTY REPAIR,DISPLAY
TC21/26,POWER,SPEAKER
TC21/26,SOFTWARE,RADIO - WLAN
TC52/57 Lightning,DISPLAY,WHOLE UNIT
TC52/57 Lightning,TRIGGER,WHOLE UNIT
RS51,TRIGGER,WHOLE UNIT
MC93,TOUCH PANEL,WHOLE UNIT
RS51,SCANNER,WHOLE UNIT
RS5000,SCANNER,WHOLE UNIT
TC52/57 Lightning,SCANNER,CAMERA SCANNER ASSEMBLY
WT63,DAMAGE,WHOLE UNIT
RS51,COMMUNICATION,WHOLE UNIT
VC83,DAMAGE,WHOLE UNIT
RS51,POWER,WHOLE UNIT
TC21/26,SOFTWARE,RADIO - WWAN
MC93,COMMUNICATION,WHOLE UNIT
MC93,DISPLAY,WHOLE UNIT
L10 Android,POWER,WHOLE UNIT
ET40/45,POWER,WHOLE UNIT
ET80/85,DISPLAY,WHOLE UNIT
WT63,TOUCH PANEL,WHOLE UNIT
VC83,SOFTWARE,WHOLE UNIT
ET40/45,DISPLAY,WHOLE UNIT
WT63,KEYBOARD,WHOLE UNIT
TC52/57 Lightning,COMMUNICATION,WHOLE UNIT
TC53,POWER,WHOLE UNIT
TC72,BATTERY,WHOLE UNIT
ET40/45,BATTERY,WHOLE UNIT
TC52/57 Lightning,SOFTWARE,WHOLE UNIT
TC53,LOCKUP,SOFTWARE
TC53,DISPLAY,WHOLE UNIT
RS5000,DAMAGE,WHOLE UNIT
RS5000,KEYBOARD,WHOLE UNIT
MC3300AX,KEYBOARD,SOFTWARE
ET40/45,DAMAGE,WHOLE UNIT
TC21/26,KEYBOARD,WHOLE UNIT
TC77,DISPLAY,WHOLE UNIT
WT63,POWER,WHOLE UNIT
TC52/57 Lightning,SOFTWARE,ADHESIVE
MC93,CRADLE,MAIN BOARD
TC52/57 Lightning,SCANNER,WHOLE UNIT
TC21/26,AUDIO,WHOLE UNIT
TC52/57 Lightning,AUDIO,COVER
MC93,OTHER,CLEANED UNIT/BOARD
TC52/57 Lightning,AUDIO,MESH
MC93,KEYBOARD,KEY SWITCH
TC77,DAMAGE,WHOLE UNIT
TC52 Aslan,POWER,WHOLE UNIT
TC52 Aslan,DAMAGE,WHOLE UNIT
TC52 Aslan,DISPLAY,WHOLE UNIT
TC72,FF/DCN,REAR HOUSING
VC83,DAMAGE,HOUSING
RS51,SOFTWARE,FIRMWARE
TC52 Aslan,WEAR & TEAR,ACCESSORY
TC52/57 Mufasa,SCANNER,WHOLE UNIT
RS5000,WEAR & TEAR,TRIGGER BOARD
TC58,SENSOR,KEYPAD
MC93,SCANNER,TRIGGER BOARD
TC52 Aslan,OTHER,RECEIVER MESH
TC52 Aslan,OTHER,GRILL
VC83,BATTERY,
TC52 Aslan,WEAR & TEAR,EXIT WINDOW
VC83,POWER,CABLE
MC93,SOFTWARE,FIRMWARE
VC83,OTHER,RETURN UNREPAIRED
TC58,TRIGGER,SWITCH
VC83,POWER,HOUSING + TP
VC83,WEAR & TEAR,BAG
TC21/26,POWER,POWER SWITCH
TC52/57 Mufasa,TRIGGER,KEY SWITCH
VC83,WEAR & TEAR,SCREW
WT63,OTHER,MAIN BOARD
VC83,ACCESSORIES,SCREW
MC93,WEAR & TEAR,ACCESSORY
TC52 Aslan,AUDIO,SWITCH
TC52 Aslan,TRIGGER,SWITCH
TC52 Aslan,COMMUNICATION,WHOLE UNIT
TC52 Aslan,DAMAGE,ACCESSORY
TC21/26,SCANNER,CABLE
TC52/57 Mufasa,SOFTWARE,WHOLE UNIT
TC58,POWER,WHOLE UNIT
MC93,AUDIO,DEFECTIVE SPEAKER
TC21/26,BATTERY,BACKUP BATTERY
TC21/26,KEYBOARD,KEYPAD
MC93,WEAR & TEAR,PLASTICS
RS51,OTHER,MAIN BOARD
TC52 Aslan,SENSOR,RUBBER
TC72,COMMUNICATION,WHOLE UNIT
TC77,FF/DCN,HOUSING
TC52 Aslan,AUDIO,DEFECTIVE SPEAKER
TC21/26,SOFTWARE,TRIGGER
VC83,POWER,POWER SWITCH
TC52/57 Lightning,SCANNER,RUBBER
VC83,DAMAGE,SEAL
TC21/26,DAMAGE,DISPLAY
TC52 Aslan,SCANNER,EXIT WINDOW
TC52/57 Mufasa,DAMAGE,SWITCH
MC93,CABLE,KEYPAD
VC83,DISPLAY,WHOLE UNIT
MC93,OTHER,GASKET
VC83,WEAR & TEAR,FLEX STRIP
L10AX Windows,WEAR & TEAR,ACCESSORY
VC83,WEAR & TEAR,HOUSING
TC52 Aslan,CABLE,SCAN ENGINE ASSEMBLY
TC52 Aslan,DAMAGE,DISPLAY
TC52 Aslan,AUDIO,SPEAKER MESH
TC72,LOCKUP,SOFTWARE
TC22/27,DAMAGE,TOUCH PANEL
TC22/27,TOUCH PANEL,TOUCH PANEL
MC3300AX,WEAR & TEAR,COVER
TC72,POWER,KEY BUTTON
MC94,TOUCH PANEL,WHOLE UNIT
ET40/45,COMMUNICATION,WHOLE UNIT
WT63,KEYBOARD,KEYBOARD
MC3300AX,WEAR & TEAR,BRACKET
MC3300AX,SCANNER,FLEX STRIP
TC52 Aslan,AUDIO,FLEX STRIP
TC58,BATTERY,CONNECTOR
TC53e/58e,COMMUNICATION,WHOLE UNIT
TC72,POWER,WHOLE UNIT
TC53e/58e,DAMAGE,WHOLE UNIT
TC52 Aslan,KEYBOARD,KEYBOARD
TC22/27,OTHER,RETURN UNREPAIRED
TC52/57 Mufasa,TRIGGER,SWITCH
TC58,DISPLAY,WHOLE UNIT
L10AX Windows,OTHER,CABLE
TC52/57 Lightning,AUDIO,PROTECTOR
TC72,ACCESSORIES,DOOR
MC93,POWER,MYLAR
TC53e/58e,LOCKUP,WHOLE UNIT
TC58,DAMAGE,SWITCH
TC58,POWER,KEYBOARD
TC52/57 Lightning,TRIGGER,SWITCH
TC52 Aslan,BATTERY,BATTERY
TC22/27,COMMUNICATION,WHOLE UNIT
TC53e/58e,POWER,WHOLE UNIT
WT63,SENSOR,RUBBER
TC22/27,WEAR & TEAR,WINDOW / LENS
TC52/57 Mufasa,SENSOR,WHOLE UNIT
TC72,DAMAGE,SPONGE
MC94,3RD PARTY REPAIR,UNIT REPAIRED
TC73/78,DAMAGE,WHOLE UNIT
TC73/78,TOUCH PANEL,ADHESIVE
L10 Windows,POWER,WHOLE UNIT
L10 Windows,SOFTWARE,SSD DISC
TC52/57 Mufasa,DAMAGE,BATTERY
TC73/78,DISPLAY,WHOLE UNIT
TC73/78,SCANNER,WHOLE UNIT
TC73/78,DAMAGE,SOFTWARE
TC53,3RD PARTY REPAIR,UNIT REPAIRED
TC52/57 Mufasa,POWER,BATTERY
TC73/78,TOUCH PANEL,WHOLE UNIT
TC73/78,POWER,WHOLE UNIT
L10 Windows,DAMAGE,WHOLE UNIT
L10AX Windows,POWER,POWER BUTTON ASSEMBLY
L10AX Windows,DAMAGE,CASE
TC52/57 Mufasa,DISPLAY,HOUSING
TC73/78,DISPLAY,HOUSING
L10AX Windows,DISPLAY,WHOLE UNIT
L10 Android,DAMAGE,SWAP UNIT
TC58,SOFTWARE,WHOLE UNIT
TC22/27,SOFTWARE,SWAP UNIT
MC93,SOFTWARE,HOLDER
MC93,TOUCH PANEL,CONNECTOR
TC21/26,LED,SOFTWARE
TC21/26,TRIGGER,WHOLE UNIT
TC52/57 Lightning,TOUCH PANEL,WHOLE UNIT
TC52/57 Lightning,SENSOR,CONNECTOR
TC52/57 Lightning,TOUCH PANEL,RECEIVER
TC22/27,3RD PARTY REPAIR,UNIT REPAIRED
MC94,DAMAGE,TRIGGER
TC52/57 Lightning,DAMAGE,MESH
ET80/85,3RD PARTY REPAIR,UNIT REPAIRED
TC21/26,CAMERA,WHOLE UNIT
MC93,,FIRMWARE
WT63,,CABLE
WT63,,BOTTOM COVER
TC52 Aslan,,CABLE
TC52 Aslan,,DISPLAY
RS51,,SCAN ENGINE
TC52/57 Mufasa,,SCAN ENGINE
RS5000,,CABLE
WT63,,TOP COVER
WT63,,WHOLE UNIT
TC52/57 Mufasa,,TOP COVER
TC52 Aslan,,FIRMWARE
WT63,,DISPLAY
TC52 Aslan,,CPU-PROCESSOR;TOUCH PANEL
TC72,,CABLE
TC52 Aslan,,TOUCH PANEL
TC52/57 Mufasa,,CPU-PROCESSOR
WT63,,TRIGGER
